gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AP1M1	-0.7551082650718266	5.234730608193362	-5.651900611669016	1.2248769349273345e-6	5.3955005075296894e-5	5.309186775966128
TBC1D17	-0.6305981907805771	4.482892768635086	-5.640453117994677	1.2722257197508325e-6	5.505318610181687e-5	5.305298808690104
GIMAP2	-0.8408375194746123	5.244424013219435	-5.6460246968950125	1.2489574295999571e-6	5.4730061498708604e-5	5.2895255306671745
NKAP	0.5970999996582567	5.529910124661754	5.643562614917015	1.2591869997666848e-6	5.4730061498708604e-5	5.279632835489697
IARS2	-0.5879940032814011	5.442854614834463	-5.64358468294191	1.2590949411932068e-6	5.4730061498708604e-5	5.278105886671724
PSMD6	0.45369503700619696	6.411695591749332	5.656195965120118	1.2075667546951087e-6	5.3673883399864496e-5	5.27279727118183
TMEM214	-0.7538333841690639	3.6099838060516394	-5.625175113412634	1.3382674691413893e-6	5.681563462996353e-5	5.265786372827127
UBA1	-0.6750378103879582	4.9609735007274915	-5.623674061918827	1.3449372522642942e-6	5.681563462996353e-5	5.236087308802352
POU2F2	-0.6511132862592204	4.827612760540503	-5.623063914758973	1.3476578304776037e-6	5.681563462996353e-5	5.2353748898704975
ORAI1	-0.6100300361677835	5.602344909843837	-5.630136052578828	1.3164572694303653e-6	5.6224172859193385e-5	5.219823615750982
ADORA2A	-1.3986369264027934	1.914428511420423	-5.634707797037516	1.296671457361195e-6	5.562097696794332e-5	5.2161706025795
HERPUD1	0.7806324448629116	7.554948256461204	5.652830987380491	1.2211067077230762e-6	5.3955005075296894e-5	5.213057193088049
AGAP2	-0.9588997533141761	3.7393781637403714	-5.606494144146591	1.4236711551580912e-6	5.900726479796595e-5	5.20807678031407
NOL11	0.5942254194981933	5.528759306453269	5.614023283968194	1.3886166295684404e-6	5.80441751159608e-5	5.1828663169202365
PRKAG2-AS1	-0.8848010571419587	2.913264909111766	-5.5988911157080725	1.4599630702532134e-6	6.000509305061638e-5	5.167679917710067
RBL2	-0.44221828205122105	7.535551863834575	-5.638209272568338	1.2817179788695076e-6	5.522068292296129e-5	5.1388934063597524
APEH	-0.8662962194769808	4.7398136146809335	-5.588617324554039	1.5104696683040008e-6	6.111199081380385e-5	5.131499341049758
TMEM62	0.7711014233899531	4.103041067194612	5.581276326790369	1.5476194995533288e-6	6.210205555639704e-5	5.129624209124744
TCERG1	0.5302350363127912	6.34923966111074	5.6065468905363245	1.4234225393709258e-6	5.900726479796595e-5	5.126333028503299
BPNT1	-1.0822132955191726	2.7427475860311734	-5.588514362038467	1.5109845360003706e-6	6.111199081380385e-5	5.122965105319816
ILF2	0.36466918455467123	6.931357908635939	5.616015424171417	1.379486088721749e-6	5.790893952783649e-5	5.115498460589061
CDK11A	0.6215662062174019	6.734878209316092	5.59985382469169	1.4553173133521794e-6	6.000509305061638e-5	5.084615684452679
C6orf226	0.5577974868019044	5.446022428240783	5.58102327344944	1.5489161774729997e-6	6.210205555639704e-5	5.084178643097948
ZNF614	0.9336981144479046	2.8702979743159767	5.560884563326398	1.65565075924081e-6	6.539167738348627e-5	5.0337864295075665
RBM43	0.7798734021113036	4.622106689383597	5.543620965325965	1.7529491745228333e-6	6.860246908899518e-5	5.002634183795966
PSMD7	0.5496778461258929	6.929672669695149	5.578976323795925	1.5594448130719195e-6	6.227002601140433e-5	4.99985116748241
RICTOR	0.7029061488028452	5.976084734910908	5.560530341803755	1.657592147866037e-6	6.539167738348627e-5	4.9959625091191535
RP11-169K16.9	0.658553219589554	4.729882525017441	5.539470613124363	1.7771760634724544e-6	6.927460504559491e-5	4.986409405931501
FGD3	-0.4934711893068835	6.066977396719937	-5.562576501736651	1.64640886995952e-6	6.539167738348627e-5	4.978334013351369
TGS1	0.6537647959717825	5.934593402286454	5.554992619581826	1.6882388557601964e-6	6.633428112052964e-5	4.977562503672911
MGAT4A	0.5733481844552255	8.047296025033333	5.591048768079356	1.4983617421859481e-6	6.111199081380385e-5	4.97598317262093
ACD	-0.816387979308451	4.445249025228562	-5.533663779833535	1.8116320399822419e-6	6.978690795586495e-5	4.966642894718501
SHC1	-0.8050384201495362	4.03337167958971	-5.529392255515859	1.8374011767665411e-6	7.022876170964099e-5	4.965785327666226
RARRES3	-0.5122735384430399	7.718558940407323	-5.588355378710524	1.5117798806631719e-6	6.111199081380385e-5	4.954022346074747
PDE4DIP	-0.7668702228352995	4.789062841574012	-5.533761198435642	1.8110485457669844e-6	6.978690795586495e-5	4.953907457270445
CBX1	-0.9877288702559599	3.934316149299824	-5.5248138466048236	1.8654263981009625e-6	7.102357949048742e-5	4.952940238906216
SLC35B2	-0.8562977312471167	3.6769596514791987	-5.519888951362716	1.896047056311107e-6	7.19106958847259e-5	4.93899546660992
MRPS31	-0.8865017926407823	4.324864199517934	-5.513618804350109	1.9357558538425437e-6	7.313434520113579e-5	4.907851910606542
NDUFAF5	0.8877654021163708	3.6061202115023305	5.508222552017484	1.9705914139688125e-6	7.416520865676493e-5	4.900758183198306
PELI1	1.1111088221467984	6.723374068551368	5.531135697125816	1.8268396661214098e-6	7.009783609496331e-5	4.8834106027196125
SPN	-0.8955439499913362	6.2337851387307905	-5.533802603709884	1.8108006031264644e-6	6.978690795586495e-5	4.86718545699906
KIF20B	0.6934550782202784	4.901721186708017	5.5041358824714886	1.9973869398353997e-6	7.431943905304216e-5	4.864387028511277
PNO1	0.6607103040141453	4.931493304600877	5.491944951694893	2.0794909683518634e-6	7.56549621560013e-5	4.825122447593667
YARS	0.8071010915455759	5.612520655000226	5.495206365775988	2.0572028061667158e-6	7.544341927135443e-5	4.803567556875618
CNOT6L	0.6864254804035861	6.653051702060565	5.506552779668546	1.9814963554695536e-6	7.425764853068108e-5	4.793405829280134
OSTM1	-0.6549214366893921	4.858550997545431	-5.4744191710106644	2.203434072249531e-6	7.986838705426992e-5	4.7635455397309805
DOK2	-0.66420100886985	6.252944766286193	-5.495042666910196	2.058315826603175e-6	7.544341927135443e-5	4.747887334343511
CWC15	0.4644521443223377	6.5729879726766445	5.492740667903877	2.0740310938802358e-6	7.56549621560013e-5	4.741012845555171
FAIM3	-0.6202865804737128	6.881955843428518	-5.502397545540345	2.008894383289854e-6	7.446554538511787e-5	4.733165434566551
TBC1D10C	-0.4955232490025461	6.992021614725222	-5.5055359069760685	1.9881667070720883e-6	7.425764853068108e-5	4.725508043175912
ADI1	-0.591010310363612	5.478123324177688	-5.460352559762464	2.3082016090325146e-6	8.274987009316202e-5	4.691693449590586
TRPV2	-0.6954007929558665	4.66643506106958	-5.44741616665913	2.408912991585233e-6	8.592836887145341e-5	4.688902372633452
PDE3B	0.6575012304668739	6.699123418812322	5.46605683638887	2.2651327628920068e-6	8.150329351607392e-5	4.661550233795433
EPC1	0.39891953795069224	8.297420282404328	5.495627023733819	2.0543454135102758e-6	7.544341927135443e-5	4.644614677832288
RORC	-1.3835788877376034	2.0807129425152207	-5.434241079332082	2.5159690150669097e-6	8.83873333298085e-5	4.630537787406862
DDX6	0.4599164151746198	7.631025398377185	5.472423919727677	2.21800195545178e-6	8.010085738383396e-5	4.62399327614755
RECQL	-0.6749183108245926	5.218441656415608	-5.433823364421516	2.5194394108059027e-6	8.83873333298085e-5	4.619037043402507
PTPN6	-0.6728594547324871	5.81084071397311	-5.444559954117882	2.4317306089660974e-6	8.623425910423817e-5	4.614133973660994
RP11-442H21.2	1.2600078892243245	1.8494458164511394	5.440901493434826	2.4612710582120618e-6	8.696786188783123e-5	4.609535943830843
UNC45A	-0.9556405152858174	4.233726919152529	-5.412362830053582	2.7042792449727138e-6	9.353568670199638e-5	4.595057839878928
RPRD1B	0.8589788100831606	4.516909741124502	5.412533647678664	2.7027560956551955e-6	9.353568670199638e-5	4.592146243256818
ZFYVE20	0.6585584101313602	4.824405142088292	5.401317303102981	2.8046011168928977e-6	9.53273244679548e-5	4.546441482909616
C21orf33	-0.6360319224122319	5.2509314525758475	-5.410390042985289	2.721932109720338e-6	9.381592671502766e-5	4.546186076007864
CECR1	-0.7835619148879767	4.583750711408868	-5.400230134200858	2.814672958521427e-6	9.533976714329647e-5	4.543653557022794
TP53BP2	0.9955720972473179	5.453017321967822	5.408613278945317	2.7379288311304e-6	9.403732485382489e-5	4.543381563230118
GAB2	1.3314202331308858	2.953121948893059	5.391716559715305	2.894796839639448e-6	9.713982382821732e-5	4.528161148485825
ACTR3	-0.5635062260378065	7.3820690437963314	-5.446732262543936	2.414357101549541e-6	8.592836887145341e-5	4.52629262780465
HDHD2	-1.0075608945592456	3.3050909961802786	-5.384655636940121	2.9629640580634255e-6	9.899726511005792e-5	4.5196289609833
SIT1	-0.6994029307511758	5.4248289015838305	-5.392945187997712	2.883095528258835e-6	9.713982382821732e-5	4.476690595015231
HMHA1	-0.42181109290857943	6.860160230917596	-5.402044284314341	2.797886128736597e-6	9.53273244679548e-5	4.4118829952703305
BNIP3	-0.5898276021444326	5.046385898489273	-5.3633225406430975	3.1787468649361217e-6	1.0478131024921987e-4	4.408095180129156
PIGB	0.5798351205323415	4.666129328977977	5.354277179724791	3.2748831159911484e-6	1.072305894946035e-4	4.40763982083231
CYTIP	0.488870159680606	8.396375759611121	5.419570529744993	2.640744432928331e-6	9.209805605253243e-5	4.402835725658711
SELPLG	-0.6426299991278093	7.048265657745784	-5.406389604688283	2.758080793685995e-6	9.439939942988686e-5	4.399764049383088
DDX21	0.6534022971579931	7.5292038886084915	5.391435286867323	2.8974822744240735e-6	9.713982382821732e-5	4.385131236362723
ANKRD49	0.6444988479739253	5.42627361873867	5.3579713081156335	3.23527733388733e-6	1.0628805769490048e-4	4.3805605381544765
ZNF706	-0.4870642762110462	6.13472065678265	-5.367498159740505	3.1353174591176836e-6	1.0369772188859599e-4	4.353425778120574
RP11-611E13.2	0.5640061272290398	5.021549033217883	5.341968083169274	3.4103571973587604e-6	1.1092694950216922e-4	4.351745981407867
AIM1	1.1965705542801208	7.028263228218513	5.370650981429062	3.102916537487852e-6	1.0297280117480802e-4	4.348858839396731
ATAD2	0.7928671118683859	4.822255490318337	5.33771885972806	3.4584036865753414e-6	1.1174966912246572e-4	4.345678939309101
RP11-664D1.1	-1.2532931955982405	2.910196223699466	-5.328506914156674	3.5648826502527423e-6	1.1406463281248432e-4	4.343660616726847
GLIPR1	-0.6894667405667931	6.746974752208517	-5.374139317921157	3.067454755432672e-6	1.0214104428005132e-4	4.338959861349032
PAGR1	-0.6363877066070627	4.0616035392158345	-5.3248545877605675	3.607993881500193e-6	1.1469684109377473e-4	4.3253607992427945
LRRC8C	0.7640797598357505	4.901679583662078	5.331253475621396	3.532799878001509e-6	1.1377932197248795e-4	4.318453001141608
CORO1A	-0.5489076280103333	9.114327404716796	-5.419201240784435	2.643963331651649e-6	9.209805605253243e-5	4.306978571707747
NOP16	0.9305868173604317	4.3510081854096905	5.317006564118173	3.7023876635948633e-6	1.158914640092531e-4	4.3030115950089325
CAMK2G	-0.6582399317586987	5.021753762224494	-5.329297706856898	3.5556158307190305e-6	1.1406463281248432e-4	4.3002969619151346
RPA1	-0.8631049664783523	4.924923670295028	-5.327282541859507	3.5792776143908207e-6	1.1415338963039296e-4	4.299344619201393
SETD3	-0.7967697359891339	4.395114916935449	-5.316954613471873	3.7030206026332214e-6	1.158914640092531e-4	4.290719934766685
DEXI	-1.0028509875677747	2.3821187878551147	-5.3158617234505545	3.7163607006937524e-6	1.158914640092531e-4	4.285457534766472
BUB3	-0.5233063269176732	6.438060652474863	-5.350623565338023	3.314527728267281e-6	1.08168125829799e-4	4.282751436787345
AHSA1	-0.8193523231395501	4.538049083909082	-5.312645159471217	3.7559001548722523e-6	1.1638551173914869e-4	4.26751110655259
SLC10A3	-0.6876534316013707	4.466036932901276	-5.309709403440364	3.792351865534269e-6	1.1714551061365763e-4	4.261984879760526
ING2	-0.776787467296312	3.4107417760443677	-5.299463617419734	3.922339156798361e-6	1.1965570663736118e-4	4.25761587509114
PDE6D	-0.9181198017569772	4.278561769279993	-5.303810345932077	3.866661550670012e-6	1.1906650912925243e-4	4.254421469681427
C4orf27	-0.9308924635655695	3.846224777383317	-5.299727149247957	3.918941028769013e-6	1.1965570663736118e-4	4.25355166617636
VAV3	1.1560439762805452	3.324332742088024	5.296552610808003	3.960070293044028e-6	1.2043272597080955e-4	4.247975654963782
HBS1L	0.4616345455507176	5.685243155238668	5.321243622124138	3.651125283358124e-6	1.1569356018847371e-4	4.247843432243973
RRP8	0.8357521838905635	4.387081019005385	5.290189395189621	4.043805344133063e-6	1.2184754569146956e-4	4.212344639152595
SREK1	0.4835819534299093	6.049737251504224	5.3140912222502905	3.7380731346157684e-6	1.1619965949788194e-4	4.209679240706284
FKBP4	-1.024255221919395	3.918113584622031	-5.27722229443179	4.219915118213441e-6	1.2676521775599584e-4	4.182453431851827
SC5D	0.9322226288087094	5.227296715909154	5.290761795471266	4.03620167467496e-6	1.2184754569146956e-4	4.175604136249099
UBQLN4	-0.8598255091418041	2.646240916726836	-5.274205533889443	4.261964898692792e-6	1.2763805243859542e-4	4.172418207893177
SREK1IP1	0.6711583803549068	5.733066227424198	5.29238899537469	4.014663579298998e-6	1.217161738872039e-4	4.155114720899209
SH2B1	-0.7020669889890447	4.472465319333943	-5.27263114015022	4.284074642710349e-6	1.2791022861806614e-4	4.147385559087104
CD58	-0.8035568530229105	4.4538389703029075	-5.270988961756839	4.307257481938236e-6	1.282126977123615e-4	4.143030001852443
ABRACL	-0.5505182389207803	7.091882625216721	-5.316252520684926	3.7115850621974645e-6	1.158914640092531e-4	4.128416552865444
UBASH3A	-0.8263595746324466	4.445047259882391	-5.258074900397553	4.493954648215265e-6	1.3296420635367033e-4	4.102575493999602
CAP1	-0.5247496190980936	7.478312030487391	-5.319473002099085	3.6724610679081763e-6	1.158914640092531e-4	4.100671292380115
ECHS1	-0.651596930831535	5.012738724896819	-5.261151850671706	4.448756267505007e-6	1.3202457044018636e-4	4.088983547431901
MALSU1	0.615624685911965	5.051855026286462	5.245737177639311	4.6798051820314385e-6	1.3722306359132783e-4	4.044806042418513
GDI1	-0.44167551211292366	5.650810208353757	-5.25334799487198	4.564278088803979e-6	1.3463935034931378e-4	4.025716882336222
MATR3	0.36259002926891437	8.35258038590235	5.3015943691238085	3.8949475317556435e-6	1.1956271751386151e-4	4.0221707809691445
MT-ND2	-0.4955963611463936	10.013021717048357	-5.33952468684783	3.4379034609306758e-6	1.1145388018720142e-4	4.008053308572028
VCPKMT	0.476354881759363	5.271498847758742	5.234045053448022	4.862953726567588e-6	1.4091089810051155e-4	3.99214130849339
PET100	0.41386417982782486	6.314244342745067	5.251957716152862	4.585168464227196e-6	1.348506282158795e-4	3.9860054970937906
PREB	-0.7778261309372834	4.089197076211632	-5.212346910415629	5.221860789330728e-6	1.4867924212636448e-4	3.9758872719179745
ANXA2R	-0.6049934194388733	5.80229813886374	-5.23891384068317	4.785840182000793e-6	1.39914607463672e-4	3.9666689425846604
ACN9	-1.0276591425459993	3.7514001583441563	-5.204080761230471	5.365389573582619e-6	1.5058349080372018e-4	3.9613981864756083
YDJC	0.5295915876110602	5.531914497608597	5.222533039638614	5.050217278520304e-6	1.4547883966834296e-4	3.9467498756448656
TAF9	0.5100171170190846	6.468870707513403	5.235391558649142	4.841504963179085e-6	1.4070444749499452e-4	3.9272024391331506
USP5	-0.8644587985929943	4.157608343560223	-5.191351133858805	5.594098177195201e-6	1.55228323148555e-4	3.9104149701897883
ZNF326	0.6548558071708666	5.395831681684956	5.208325869845958	5.291198338004752e-6	1.495719919283189e-4	3.909159947722867
CERS2	-0.5817230583023454	4.6775585886577264	-5.198477794469212	5.464891805044569e-6	1.52504636934525e-4	3.9064581648087042
DMTF1	0.43488024054604857	5.701336402275304	5.213636008306752	5.199823138825591e-6	1.4848215899035982e-4	3.9042890067751106
SFXN3	-0.809907880951473	3.7367606860081803	-5.183110267429486	5.7472812905968945e-6	1.5858298909419464e-4	3.896650896403033
EAPP	0.49677259959208175	6.898263139173752	5.218902602313956	5.110741833636006e-6	1.4636389805191394e-4	3.8506332537774375
SNX17	-0.5314508513241005	6.067277411544758	-5.207882701664644	5.298895774310799e-6	1.495719919283189e-4	3.850462066583921
MAP1S	-0.7780421808742348	3.2727660054587124	-5.1656425193281175	6.08584532643699e-6	1.6378427025093303e-4	3.8480237530154158
LIX1L	-0.5133576913902047	5.06969687873489	-5.1811639520108645	5.78406207971317e-6	1.587062620363756e-4	3.834583995631439
PRDM1	1.2732914568079927	6.596866990266924	5.200117825260273	5.435579021199095e-6	1.5211878269298778e-4	3.825842804671251
KLHDC3	-0.6661421790780411	4.490792138664813	-5.16377893461286	6.1231115847298895e-6	1.643369538163981e-4	3.811088528905806
FAM111A	-0.625553115987274	5.20767345497248	-5.171413830741456	5.971854879033774e-6	1.6194267418219145e-4	3.7954020362796417
STAT3	0.5376423411652267	7.765613546165137	5.21083435836519	5.247836491615743e-6	1.4898698802642038e-4	3.7931399833625346
SPRYD3	-0.6832551693333118	4.424329786764217	-5.1527827095505225	6.347649249740397e-6	1.6989906970081721e-4	3.780159922864163
PRRC2C	0.320815997925493	8.63748977344282	5.230993565203643	4.911910667728196e-6	1.419108779091002e-4	3.778697070595298
MMD	0.8598210080331437	4.441799281577965	5.148294151344638	6.4416293070790485e-6	1.7194599098760188e-4	3.770856347524563
PKM	-0.49305766451953215	7.793714286644931	-5.219841917847473	5.095013529304781e-6	1.4634011081392063e-4	3.7681142714757394
TRAPPC2L	0.4321413217240746	5.934136944754692	5.174160993442849	5.918340351324805e-6	1.6193832108931354e-4	3.7662414431049047
GDI2	-0.4001078615537681	6.786489893320237	-5.194769844116434	5.531743663021429e-6	1.5393291218657082e-4	3.759997930065717
SFT2D1	-0.8306421310361323	4.096699678310145	-5.141311726477041	6.590570312881361e-6	1.7544491106621574e-4	3.7573367193702234
SNRPE	0.48226934723884973	6.330959638395448	5.170771126004991	5.984443726777511e-6	1.6194267418219145e-4	3.730131781180587
TNRC6C	-0.7455755068222776	4.081238227919783	-5.132708954572991	6.7787693472709185e-6	1.7887084260676233e-4	3.7250831513547915
MED6	0.7472945541771003	4.523240612238856	5.13129027655261	6.810312036539663e-6	1.7887084260676233e-4	3.7159039062329198
